target_variable,target_class,target_class_label,layer,name,importance,explainer
Erlotinib,0,,all,DCBLD2,0.0009107658326610514,IntegratedGradients
Erlotinib,0,,all,CAPN2,0.0002652337199796872,IntegratedGradients
Erlotinib,0,,all,ACTN1,0.00015226100188963938,IntegratedGradients
Erlotinib,0,,all,CD38,0.0009399065267332858,IntegratedGradients
Erlotinib,0,,all,TINAGL1,0.0006308342068926892,IntegratedGradients
Erlotinib,0,,all,CNKSR1,0.0003199734831010146,IntegratedGradients
Erlotinib,0,,all,RRAS,0.0007139612092571875,IntegratedGradients
Erlotinib,0,,all,EPHA1,0.0009531021578998976,IntegratedGradients
Erlotinib,0,,all,LARP6,0.00029012038368819476,IntegratedGradients
Erlotinib,0,,all,VAV1,0.00021177168463782243,IntegratedGradients
Erlotinib,0,,all,COL6A2,0.0006637292118253896,IntegratedGradients
Erlotinib,0,,all,SPARC,0.001203128598419417,IntegratedGradients
Erlotinib,0,,all,SERPINE1,0.0019607814044257867,IntegratedGradients
Erlotinib,0,,all,SELPLG,0.00020519316531825144,IntegratedGradients
Erlotinib,0,,all,SGCD,0.00018479755892539978,IntegratedGradients
Erlotinib,0,,all,TSPAN8,0.00041195831967944137,IntegratedGradients
Erlotinib,0,,all,GPM6B,0.0006433887387318021,IntegratedGradients
Erlotinib,0,,all,COL1A1,0.00032916791563321384,IntegratedGradients
Erlotinib,0,,all,GALNT3,0.0002778883779145202,IntegratedGradients
Erlotinib,0,,all,IGLL1,0.0001788539055273088,IntegratedGradients
Erlotinib,0,,all,CD28,0.00028740927547083703,IntegratedGradients
Erlotinib,0,,all,CD86,0.00017790245859295502,IntegratedGradients
Erlotinib,0,,all,MNDA,0.00021498171066520268,IntegratedGradients
Erlotinib,0,,all,LAMB3,0.0004717441092147811,IntegratedGradients
Erlotinib,0,,all,ITGAL,0.0005071190280442054,IntegratedGradients
Erlotinib,0,,all,SNX7,0.0002872473161964854,IntegratedGradients
Erlotinib,0,,all,SIT1,0.0003385999189338837,IntegratedGradients
Erlotinib,0,,all,SERPINB5,0.0005593125984190176,IntegratedGradients
Erlotinib,0,,all,MUC13,0.0007589906881469578,IntegratedGradients
Erlotinib,0,,all,TMPRSS4,0.001769113149162041,IntegratedGradients
Erlotinib,0,,all,GALNT11,0.0007826061871743024,IntegratedGradients
Erlotinib,0,,all,ITGB5,0.0005563632355246511,IntegratedGradients
Erlotinib,0,,all,PCSK1,0.000180312908305669,IntegratedGradients
Erlotinib,0,,all,EPS8L2,0.0006783483802487183,IntegratedGradients
Erlotinib,0,,all,LCN2,0.00047064711774965994,IntegratedGradients
Erlotinib,0,,all,ATP2C2,0.0009375592786253373,IntegratedGradients
Erlotinib,0,,all,ADAP1,0.0011048773629230796,IntegratedGradients
Erlotinib,0,,all,IFI16,0.000701206249294968,IntegratedGradients
Erlotinib,0,,all,VAMP8,0.00032567949956153526,IntegratedGradients
Erlotinib,0,,all,GATA3,0.00038715710888472123,IntegratedGradients
Erlotinib,0,,all,POU4F3,0.00023526036936191643,IntegratedGradients
Erlotinib,0,,all,SNAI2,0.0008983032835349307,IntegratedGradients
Erlotinib,0,,all,TCF4,0.00035401173680692526,IntegratedGradients
Erlotinib,0,,all,FERMT1,0.0005945411191029396,IntegratedGradients
Erlotinib,0,,all,SSH3,0.00025285378222734235,IntegratedGradients
Erlotinib,0,,all,ANXA3,0.0003754999274879309,IntegratedGradients
Erlotinib,0,,all,HCLS1,0.0007801212895363321,IntegratedGradients
Erlotinib,0,,all,LSP1,0.00016397486477027524,IntegratedGradients
Erlotinib,0,,all,TOM1L1,0.0005068922656551476,IntegratedGradients
Erlotinib,0,,all,DKK3,0.00027761681613668477,IntegratedGradients
Erlotinib,0,,all,ITGA5,0.0005615901137865763,IntegratedGradients
Erlotinib,0,,all,EPPK1,0.0010794790471238646,IntegratedGradients
Erlotinib,0,,all,ANXA2P3,0.00027983573137350633,IntegratedGradients
Erlotinib,0,,all,HNF1B,0.001274035290015233,IntegratedGradients
Erlotinib,0,,all,PLEK2,0.000315025427511594,IntegratedGradients
Erlotinib,0,,all,ARHGEF5,0.0005049344488392461,IntegratedGradients
Erlotinib,0,,all,FOXA1,0.0002475337566188112,IntegratedGradients
Erlotinib,0,,all,LAMB2,0.0004509805789190371,IntegratedGradients
Erlotinib,0,,all,AP1M2,0.0005486103919082851,IntegratedGradients
Erlotinib,0,,all,ELMO3,0.0014897876695198378,IntegratedGradients
Erlotinib,0,,all,DEF6,0.0008894990202037145,IntegratedGradients
Erlotinib,0,,all,DOCK2,0.0001588897529880466,IntegratedGradients
Erlotinib,0,,all,TIMP2,0.0002458281546706262,IntegratedGradients
Erlotinib,0,,all,FAT2,0.00024818587971397966,IntegratedGradients
Erlotinib,0,,all,COL5A1,0.00040344755076088615,IntegratedGradients
Erlotinib,0,,all,NUAK1,0.0004374511582051368,IntegratedGradients
Erlotinib,0,,all,SLC35D2,0.000434210012142397,IntegratedGradients
Erlotinib,0,,all,RIN2,0.0007418783406748199,IntegratedGradients
Erlotinib,0,,all,ITGA2,0.00026319280286010775,IntegratedGradients
Erlotinib,0,,all,EXPH5,0.00030440291736924443,IntegratedGradients
Erlotinib,0,,all,PTPN22,0.0006995788357257858,IntegratedGradients
Erlotinib,0,,all,PLS3,0.00037000647905892267,IntegratedGradients
Erlotinib,0,,all,FGFBP1,0.0006814851499516192,IntegratedGradients
Erlotinib,0,,all,NR3C1,0.0006161211469531157,IntegratedGradients
Erlotinib,0,,all,APOB,0.00014791365991265553,IntegratedGradients
Erlotinib,0,,all,SHTN1,0.00035548940225316053,IntegratedGradients
Erlotinib,0,,all,ARHGEF16,0.001693825935441424,IntegratedGradients
Erlotinib,0,,all,RAI14,0.0004067509430580468,IntegratedGradients
Erlotinib,0,,all,KIF21B,0.0006014549734169098,IntegratedGradients
Erlotinib,0,,all,NNMT,0.0003092766383188339,IntegratedGradients
Erlotinib,0,,all,GPR18,0.000203907066869833,IntegratedGradients
Erlotinib,0,,all,ANXA4,0.0004214762663195446,IntegratedGradients
Erlotinib,0,,all,LAMA5,0.00022762137576305442,IntegratedGradients
Erlotinib,0,,all,EFNA1,0.0010169495654230914,IntegratedGradients
Erlotinib,0,,all,PMP22,0.00040737328623165393,IntegratedGradients
Erlotinib,0,,all,RHOD,0.0002672824506757587,IntegratedGradients
Erlotinib,0,,all,MET,0.0005113871723836145,IntegratedGradients
Erlotinib,0,,all,CLEC2D,0.00014220126113423834,IntegratedGradients
Erlotinib,0,,all,CCN2,0.00018114712128414187,IntegratedGradients
Erlotinib,0,,all,PHLDA2,0.00015797465571040748,IntegratedGradients
Erlotinib,0,,all,RHOC,0.0004908408343523708,IntegratedGradients
Erlotinib,0,,all,F3,0.0004595134736583199,IntegratedGradients
Erlotinib,0,,all,CCDC198,0.0002807025384883136,IntegratedGradients
Erlotinib,0,,all,P3H1,0.0006038807121496387,IntegratedGradients
Erlotinib,0,,all,IGFBP6,0.0014710607556263472,IntegratedGradients
Erlotinib,0,,all,CNN3,0.00034624646490126856,IntegratedGradients
Erlotinib,0,,all,CCDC88C,0.000386759334462401,IntegratedGradients
Erlotinib,0,,all,PROX1,0.000648898607387974,IntegratedGradients
Erlotinib,0,,all,SYK,0.000494073122449513,IntegratedGradients
Erlotinib,0,,all,BCAR3,0.000375190606915992,IntegratedGradients
Erlotinib,0,,all,PON2,0.00044505009692650865,IntegratedGradients
Erlotinib,0,,all,SLPI,0.0005699815458000212,IntegratedGradients
Erlotinib,0,,all,ZNF165,0.0008615238019308927,IntegratedGradients
Erlotinib,0,,all,LGALS3,0.000673338008083255,IntegratedGradients
Erlotinib,0,,all,TFF1,0.00043968158088202963,IntegratedGradients
Erlotinib,0,,all,GFRA2,0.0002077522373163681,IntegratedGradients
Erlotinib,0,,all,PXDC1,0.0005596803678406407,IntegratedGradients
Erlotinib,0,,all,CD63,0.0006952273810254857,IntegratedGradients
Erlotinib,0,,all,DAG1,0.0007107588477337833,IntegratedGradients
Erlotinib,0,,all,TUFT1,0.000426051065396994,IntegratedGradients
Erlotinib,0,,all,CTTN,0.0004501750294919755,IntegratedGradients
Erlotinib,0,,all,TRIM29,0.0003041505892430616,IntegratedGradients
Erlotinib,0,,all,IL21R,0.00028700099499647316,IntegratedGradients
Erlotinib,0,,all,PDGFC,0.00023535353957526104,IntegratedGradients
Erlotinib,0,,all,MYL4,0.0004533295366176826,IntegratedGradients
Erlotinib,0,,all,CCND1,0.000370119806671555,IntegratedGradients
Erlotinib,0,,all,GNA15,0.0002323919118835482,IntegratedGradients
Erlotinib,0,,all,E2F2,0.0010334637479908733,IntegratedGradients
Erlotinib,0,,all,NKG7,0.00020173725280961928,IntegratedGradients
Erlotinib,0,,all,SDC1,0.00022878316527624368,IntegratedGradients
