feature,na_percent,variance,selected_cleanup,laplacian_score,selected_laplacian
CCNB1,,,,0.0003443381793843434,True
CCNB1IP1,,,,0.000661766485466901,True
CCND1,1.0,,False,0.05743226707959056,False
CCND2,1.0,,False,0.03142097850947079,False
CCND3,1.0,,False,3.761969931080228e-05,True
CCNE1,,,,0.00018050997644432167,True
CCNG1,,,,0.04055546937563903,False
CCNT1,,,,0.02595346395275391,False
CCR1,,,,0.028750020191314,False
CCR4,,,,0.02273271188134593,False
CCR5,,,,0.029680445973799183,False
CD160,,,,0.00024379088442103597,True
CD40,,,,0.050363431275012305,False
CD40LG,,,,0.022566205169799965,False
CD44,,,,0.00929113898844579,True
CD79A,,,,0.06728489626573064,False
CD79B,,,,0.025542254504704587,False
CDC25A,,,,0.009357600854442677,True
CDC25C,,,,0.02805685461265492,False
CDC34,,,,0.08631509263985412,False
CDC42,,,,0.028728921606846505,False
CDC42BPA,,,,0.01589589598867604,False
CDC42BPB,,,,0.015120034892732656,False
CDC42BPG,,,,0.016183525349248384,False
CDC5L,,,,0.028520428606050186,False
CDC7,,,,0.009582543723892667,True
CDC73,,,,0.024842254327782014,False
CDH1,0.0,0.016708672081291495,True,0.013884192969681332,False
CDH11,,,,0.012593202837969861,False
CDH2,,,,0.019155107773350142,False
CDH3,,,,0.01873870949074038,False
CDK1,,,,0.025398125273210975,False
CDK10,,,,0.0005175197868436984,True
CDK11A,,,,0.02913826386163899,False
CDK11B,,,,0.03883715643947725,False
CDK12,,,,0.015190196078081773,False
CDK13,,,,0.021416440600381417,False
CDK14,,,,0.01761543398631477,False
CDK15,,,,0.046903332150263724,False
CDK16,,,,0.00015090986533517422,True
CDK17,,,,0.025040382237316094,False
CDK18,,,,0.03896798096177269,False
CDK19,,,,0.06710254477208961,False
CDK2,,,,0.01740949528821564,False
CDK20,,,,0.03703069879631381,False
CDK3,,,,0.031220263847195853,False
CDK4,1.0,,False,0.00017493616044553058,True
CDK5,,,,0.00041531842742197273,True
CDK6,1.0,,False,0.022451616554696942,False
CDK7,,,,0.05753242512031043,False
CDK8,,,,0.010994841769251125,False
CDK9,,,,4.6820680860296584e-05,True
CDKL1,,,,0.037053326196930546,False
CDKL2,,,,0.02493533210642925,False
CDKL3,,,,0.009522406328340742,True
CDKL4,,,,0.019770718687662676,False
CDKL5,,,,0.017116657921737617,False
CDKN1A,,,,0.03344690064845032,False
CDKN1B,,,,0.00019200265106404343,True
CDKN2A,0.0,0.23893401076246837,True,0.010858107463194946,False
CDKN2B,,,,0.0801784826027658,False
CDKN2C,0.0,0.013963962159064952,True,0.01718589158906008,False
CDKN2D,,,,0.000159810823519409,True
CDKN2a.p14.,0.0,0.22408853592765182,True,,
CDX2,,,,0.016946310170069354,False
CEBPA,,,,0.0001335726674859609,True
CEP110,,,,0.0015407682422759026,True
CFI,,,,0.01909966673902688,False
CHD1,,,,0.009605595140993434,True
CHD5,,,,0.01765184997687815,False
CHD8,,,,0.003969497741664195,True
CHD9,,,,0.006814975441268813,True
CHEK1,,,,0.0009132203365304192,True
CHEK2,,,,0.01008044594504253,True
CHIC2,,,,0.0724462303719368,False
CHL1,,,,0.010107897383303685,True
CHN1,,,,0.011246260565206664,False
CHRNA3,,,,0.05520973542416988,False
CHRNA5,,,,0.012041432099414828,False
CHRNB4,,,,0.0240981629291073,False
CHUK,,,,0.01200112241073726,False
CIC,,,,0.009384732860410493,True
CIITA,,,,0.00173301386541046,True
CIT,,,,0.0013385155210244857,True
CLK1,,,,0.010871132651546857,False
CLK2,,,,0.0109197425213438,False
CLK3,,,,0.04693481876332665,False
CLK4,,,,0.02519517389462613,False
CLP1,,,,0.027367871980144575,False
CLPTM1,,,,0.05465486707917326,False
CLPTM1L,,,,0.04047935005012517,False
CLTC,,,,0.007925598329226952,True
CLTCL1,,,,-0.03904458042772872,True
CNBP,,,,0.037462710428560114,False
CNTN1,,,,0.020348002970079392,False
CNTN5,,,,0.003219271170721208,True
CNTN6,,,,0.010086240560590907,True
COL14A1,,,,0.0031777691105186637,True
COL18A1,,,,0.024019331847466487,False
COL1A1,,,,0.016466865567581514,False
COL3A1,,,,0.013946383170148558,False
COL4A3BP,,,,0.03193672219023506,False
COPS5,,,,0.01744356173919449,False
COX6C,,,,7.252236004132494e-05,True
CPAMD8,,,,0.01158693215853445,False
CPNE5,,,,0.034684399788043226,False
CREB1,,,,0.00028370663028907196,True
CREB3L2,,,,0.015247571898569684,False
CREBBP,,,,0.0044002983860154995,True
CRKL,,,,0.050307109121039764,False
CRP,,,,0.0001776637796126748,True
CRTC1,,,,0.024206769039934708,False
CSF1R,,,,0.014899080936427474,False
CSF2,,,,5.026991862204203e-05,True
CSF3,,,,0.08662832301731102,False
CSF3R,,,,0.007636472290899613,True
CSK,,,,0.014914468152449796,False
CSMD3,,,,0.004967285800266512,True
CSNK1A1,,,,0.013826139764831748,False
CSNK1A1L,,,,0.019846336801387983,False
CSNK1D,,,,0.021961438607170713,False
CSNK1E,,,,0.015899447781244254,False
CSNK1G1,,,,0.0148994889481705,False
CSNK1G2,,,,0.02558078012600203,False
CSNK1G3,,,,0.016235101232507706,False
CSNK2A1,,,,0.028147679238268372,False
CSNK2A2,,,,0.04517975985333188,False
CSPG4,,,,0.010028084261302297,True
CSPP1,,,,0.010226868554452543,True
CTBP1,,,,0.0010855307901677016,True
CTBP2,,,,0.00981999825825463,True
CTDSPL,,,,0.01699721297694355,False
CTLA4,,,,0.046779165886706525,False
CTNNA2,,,,0.008392586704544352,True
CTNNB1,0.0,0.018075016728706463,True,0.015916875071213494,False
CTSL1,,,,0.01952138914853236,False
CTSL2,,,,0.03917105409840147,False
CTSS,,,,0.0003920767185962671,True
CTTN,,,,0.013765230165833258,False
CUBN,,,,0.003955059030540916,True
CXCL10,,,,8.0431860043693e-06,True
CXCL12,,,,2.624305813870503e-05,True
CXCL9,,,,0.06063037455401399,False
CXCR1,,,,0.02551863695132663,False
CXCR2,,,,0.05788798348490753,False
CXCR4,,,,0.025856850355472777,False
CXCR7,,,,0.03691452091764397,False
CYB5R4,,,,0.016901687380320884,False
CYCS,,,,0.00013712403807308044,True
CYFIP1,,,,0.015030653706688329,False
CYLD,0.0,0.0014144271570014138,True,0.013583250416837342,False
CYP17A1,,,,0.03417010325475797,False
CYP19A1,,,,0.06742289362673119,False
CYP1A2,,,,0.006615523364337084,True
CYP1B1,,,,0.03017938859240638,False
CYP24A1,,,,0.021767060748305055,False
CYP27B1,,,,0.047739959875896985,False
CYP2B6,,,,0.016999335917033804,False
CYP3A4,,,,0.017478565938902218,False
CYSLTR2,,,,0.018636356756768477,False
DAB1,,,,0.029531325491636052,False
DACH1,,,,0.01170000761739934,False
DAPK1,,,,0.008863748887911181,True
DAPK2,,,,0.034019835316827264,False
DAPK3,,,,0.040637905976561646,False
DAXX,,,,0.013868063894910276,False
DBF4,,,,0.007795079754504741,True
DBN1,,,,0.01881374822198705,False
DCLK1,,,,0.020170739977511214,False
DCLK2,,,,0.02034451709317806,False
DCLK3,,,,0.003367838803396837,True
DDB2,,,,0.0004361056065068931,True
DDIT3,,,,0.050365228092923216,False
DDR1,,,,0.026224236994119052,False
DDR2,,,,0.026447728866825154,False
DDX1,,,,0.012086784757963223,False
DDX10,,,,0.028536340139090885,False
DDX6,,,,0.016955396019972663,False
DEK,,,,0.01883811396753545,False
DFFA,,,,0.02511351760931745,False
DFFB,,,,0.018717955264969287,False
DFNA5,,,,0.01961260702617468,False
DGKB,,,,0.013229356956863662,False
DGKG,,,,0.009517374834180331,True
DHFR,,,,0.03366622594614624,False
DIABLO,,,,0.02557983480770183,False
DICER1,,,,0.008655467009915563,True
DIP2C,,,,0.02005196512291785,False
DKK1,,,,0.04009090416219397,False
DLC1,,,,0.016974456714763893,False
DLL1,,,,0.017718639803352514,False
DLL4,,,,0.018998045716393498,False
DMPK,,,,0.016008444154610477,False
DNAH8,,,,0.00633634672590352,True
DNMT1,,,,0.023005664327625814,False
DNMT3B,,,,0.023506204621205826,False
DOCK3,,,,0.015804146545260554,False
DPYD,,,,0.011339754015219606,False
DRD2,,,,0.013859527869942921,False
DST,,,,0.0040658200557438465,True
DSTYK,,,,0.033073919822819105,False
DTX1,,,,0.03924455715115694,False
DUSP6,,,,0.027358378695075902,False
DVL1,,,,0.004137192615779034,True
DYRK1A,,,,0.01800553516564639,False
DYRK1B,,,,0.011163766118600886,False
DYRK2,,,,0.008580163033481674,True
DYRK3,,,,0.019100053589310252,False
DYRK4,,,,0.009655579058394634,True
E2F1,,,,0.00019397177869363705,True
ECM1,,,,0.003205898414394687,True
EDN1,,,,3.2712043599632986e-05,True
EDNRA,,,,0.029392748606450816,False
EDNRB,,,,0.017653094019176703,False
EEF1D,,,,0.025807925099639976,False
EEF2K,,,,0.012296700651235988,False
EGF,,,,0.014809257991499439,False
EGFR,0.0,0.013963962159064952,True,0.024720156788620058,False
EHBP1,,,,0.009943123458862198,True
EIF2AK1,,,,0.012882174568365427,False
EIF2AK2,,,,0.06738608981659334,False
EIF2AK3,,,,0.012382668867202268,False
EIF2AK4,,,,0.003695799812470811,True
EIF2B5,,,,0.029141359761134304,False
EIF2S1,,,,7.757893148761693e-05,True
EIF3A,,,,0.00995582894789473,True
EIF3H,,,,0.029716637639036415,False
EIF4A1,,,,0.017253671708110256,False
EIF4A2,,,,0.03178213643365497,False
EIF4B,,,,0.038451117218892744,False
EIF4E,,,,0.026781922862282256,False
EIF4EBP1,,,,0.08024130360851324,False
EIF4G1,,,,0.006582731616018221,True
EIF5A,,,,0.040460709182838374,False
EIF5A2,,,,0.05029591417593107,False
ELAVL1,,,,0.011513782482312744,False
ELF4,,,,0.023303622865917813,False
ELK1,,,,0.050939220684388276,False
ELL,,,,0.0159052581876426,False
ELN,,,,0.020944641994890698,False
EML4,,,,0.019295803733366743,False
EP300,1.0,,False,0.012620346525980066,False
EPHA1,,,,0.02290589793793676,False
EPHA10,,,,0.023338447492582362,False
EPHA2,,,,0.023291316885569083,False
EPHA3,,,,0.024712653488508714,False
EPHA4,,,,0.02048258700467762,False
EPHA5,,,,0.0039010260359812255,True
EPHA6,,,,0.007210202187089267,True
EPHA7,,,,0.023640887231876604,False
EPHA8,,,,0.017627359009785643,False
EPHB1,,,,0.010488938785749106,True
EPHB2,,,,0.010007466034379615,True
EPHB3,,,,0.011828467759003102,False
EPHB4,,,,0.014943335170724993,False
EPHB6,,,,0.01258548324289925,False
EPO,,,,0.05076225606996375,False
