feature,na_percent,variance,selected_cleanup,laplacian_score,selected_laplacian
A1BG-AS1,,,,0.08331584636763799,False
A1CF,0.0,0.7507956694974248,True,-0.0018517002239343135,True
A2M,0.0,2.4705045816430578,True,0.04024795702348766,False
A2M-AS1,,,,0.09147436085900693,False
A2ML1,,,,0.0927912406332496,False
A4GALT,0.0,0.11285058754178492,True,0.06522639902624573,False
A4GNT,0.0,0.027380002006847953,True,0.11123826440170861,False
AAAS,0.0,0.2568226031216448,True,0.08599147252661087,False
AACS,0.0,0.6493180914498895,True,0.06632299786862476,False
AACSP1,,,,0.11047035333786322,False
AADAC,0.0,0.5009152319981586,True,0.05385688657940221,False
AADACL2,,,,0.15407843804995078,False
AADACP1,,,,0.06602578132088811,False
AADAT,,,,0.06656156423920452,False
AAGAB,0.0,0.14581537996735777,True,0.09518049423150308,False
AAK1,0.0,0.05012612279752732,True,0.07726309642513329,False
AAMDC,0.0,0.3765882636005902,True,0.08101443772907856,False
AAMP,0.0,0.25182138692296413,True,0.0895001549844551,False
AANAT,0.0,0.05457020650915999,True,0.06730821179691678,False
AAR2,0.0,0.2450439815987984,True,0.1033913764741932,False
AARS1,0.0,0.6422566951265695,True,0.0787819682949008,False
AARS2,,,,0.06720322824419715,False
AASDH,,,,0.10729475744252442,False
AASDHPPT,0.0,0.45533915383442536,True,0.07278611791579342,False
AASS,0.0,0.3774777603735969,True,0.059965516769802794,False
AATBC,,,,0.08944167220818723,False
AATF,0.0,0.299535981033834,True,0.06629295415019924,False
AATK,0.0,0.1796825020482131,True,0.07394472452556776,False
ABAT,0.0,1.1286420660554057,True,0.06400168922965062,False
ABCA1,0.0,1.4962653159124981,True,0.06752999876912232,False
ABCA11P,0.0,0.24745351030917917,True,0.10359785611140622,False
ABCA12,0.0,0.3116672963878397,True,0.056833960870188015,False
ABCA13,,,,0.06860116626852168,False
ABCA17P,,,,0.10910618217360013,False
ABCA2,0.0,0.11745013343474875,True,0.07318574612398625,False
ABCA3,0.0,1.0818125046584748,True,0.028810629985350118,False
ABCA4,0.0,0.277260503765033,True,0.07833651416710649,False
ABCA5,0.0,0.7663931491758981,True,0.05756497953238594,False
ABCA6,0.0,0.08148724568939503,True,0.05154745806602333,False
ABCA7,0.0,0.2861632690045332,True,0.053660352664253085,False
ABCA8,0.0,0.8600155422709612,True,0.07467172560333316,False
ABCA9,,,,0.058218903137272314,False
ABCB1,0.0,1.6325294015311735,True,0.06300186969562561,False
ABCB10,,,,0.0656397462866034,False
ABCB11,0.0,0.01475845182081039,False,0.151585636389829,False
ABCB4,0.0,0.5972437983312137,True,0.0430456174851524,False
ABCB5,,,,0.033448966577731234,False
ABCB7,0.0,0.4781007216100158,True,0.06109125085939298,False
ABCB8,0.0,0.07281075794946978,True,0.08346092698521158,False
ABCB9,0.0,0.11827669529664099,True,0.08382847228500544,False
ABCC1,0.0,0.6100520577041445,True,0.07326381314739956,False
ABCC10,0.0,0.6050571898731203,True,0.07214497161206095,False
ABCC11,,,,0.059030613826439836,False
ABCC12,,,,0.11968168977522199,False
ABCC13,,,,0.08388493006381934,False
ABCC2,0.0,1.4107015295076855,True,0.045821835289320656,False
ABCC3,0.0,3.544670237079952,True,0.001990857139495972,True
ABCC4,0.0,1.393223931323852,True,0.05710813639507063,False
ABCC5,0.0,0.8025514113993574,True,0.06136124014121409,False
ABCC6,0.0,0.09020468154282327,True,0.061099410983559456,False
ABCC8,0.0,0.4753686709668903,True,0.042719403863109996,False
ABCC9,0.0,0.030695866755076566,True,0.1047348005567024,False
ABCD1,0.0,0.2014413643352425,True,0.083812295683807,False
ABCD1P2,0.0,0.021224364771842044,True,0.13286649781957305,False
ABCD2,0.0,0.03801617069218769,True,0.03854606573942321,False
ABCD3,0.0,0.3813738157700758,True,0.0680089141418236,False
ABCD4,0.0,0.05826450663842657,True,0.08311656259331653,False
ABCE1,0.0,0.3348416966370047,True,0.07150354391500247,False
ABCF1,0.0,0.25297800950819677,True,0.08442029969206095,False
ABCF2,0.0,0.199041871042844,True,0.06811203350045444,False
ABCG1,0.0,0.5492619443366739,True,0.044396021027569836,False
ABCG2,0.0,1.8832002460111013,True,0.05685454719834705,False
ABCG4,0.0,0.043022052336804964,True,0.12431481229630291,False
ABCG5,0.0,0.10480257707896,True,0.08071316296350774,False
ABCG8,,,,0.1184904516593716,False
ABHD1,,,,0.09425335171834417,False
ABHD10,0.0,0.599939112553692,True,0.08172312902011987,False
ABHD11,0.0,1.580586716414034,True,0.04470249998820815,False
ABHD12,,,,0.06376165671569146,False
ABHD12B,,,,0.09063399681903941,False
ABHD13,,,,0.08102002380902441,False
ABHD15,,,,0.07089363931727423,False
ABHD16B,,,,0.11450273396551172,False
ABHD17B,0.0,0.3729253573429446,True,0.036370887952186196,False
ABHD17C,,,,0.02136247662147305,True
ABHD18,0.0,0.4477305351472016,True,0.018782431221367787,True
ABHD2,0.0,0.7435799566718904,True,0.029213048975391273,False
ABHD3,0.0,1.0126415010973804,True,0.03951888303458539,False
ABHD4,0.0,0.8510729974743205,True,0.04483534282094579,False
ABHD5,0.0,0.6547781469107328,True,0.06036814575242588,False
ABHD6,0.0,0.946392824377548,True,0.042882789194973535,False
ABHD8,0.0,0.17092238470743704,True,0.09808647346310408,False
ABI1,0.0,0.6833924095342637,True,0.06128529084635074,False
ABI2,0.0,0.3726990635669666,True,0.058531825711410614,False
ABI3,,,,0.039398248065785166,False
ABI3BP,0.0,0.46867470758190277,True,0.04740214675143481,False
ABITRAM,0.0,0.6002451749356585,True,0.07601415506892151,False
ABL1,0.0,0.6565114468522212,True,0.06092037301153005,False
ABL2,0.0,0.13882690845096438,True,0.02744836125398192,False
ABLIM1,0.0,2.5548366180007966,True,0.025592450789660076,False
ABLIM2,,,,0.04384778703651601,False
ABLIM3,0.0,1.8175177596494623,True,0.018316589521235736,True
ABO,0.0,0.06485707716420741,True,0.07943394128282207,False
ABR,0.0,0.34087797914066686,True,0.05752594906689277,False
ABRA,,,,0.13990364446001613,False
ABRACL,,,,0.04706413339439424,False
ABRAXAS1,,,,0.04643351057502547,False
ABRAXAS2,0.0,0.19468461113839924,True,0.0853844268567138,False
ABT1,0.0,0.3419016963148874,True,0.061868060452561005,False
ABTB1,,,,0.08764917737431313,False
ABTB2,0.0,0.48913332398299975,True,0.07010090222034232,False
ACAA1,0.0,0.553224588827638,True,0.05518052284378279,False
ACAA2,0.0,2.19336593588755,True,0.04592440638734033,False
ACACA,0.0,0.2669946414376883,True,0.06993582009831797,False
ACACB,0.0,0.3481979544951138,True,0.0866599868939863,False
ACAD10,,,,0.09442714379208847,False
ACAD8,0.0,0.49245245392877235,True,0.07520156868595075,False
ACAD9,,,,0.07782155865391928,False
ACADL,0.0,0.05950919812063875,True,0.0822074044515237,False
ACADM,0.0,0.6681468088433942,True,0.048199066348683595,False
ACADS,0.0,0.2114793932085685,True,0.07102533990840386,False
ACADSB,0.0,0.3043430414748962,True,0.06697762073879603,False
ACADVL,0.0,0.6746055503183672,True,0.08411142767086117,False
ACAN,0.0,0.21535866929149258,True,0.05179142712914715,False
ACAP1,0.0,0.3810060238145848,True,-0.015125474996022846,True
ACAP2,0.0,0.5008381702802431,True,0.06938662633026614,False
ACAP3,,,,0.08174120359518502,False
ACAT1,0.0,0.94928670029055,True,0.0582869343161219,False
ACAT2,0.0,1.110057213743567,True,0.0874360949862175,False
ACBD3,0.0,0.2854098173935325,True,0.09714315449995403,False
ACBD4,0.0,0.16505005787930538,True,0.06374381247114366,False
ACBD5,,,,0.06578006685584391,False
ACBD6,,,,0.07806449324135284,False
ACCS,,,,0.10336570588436918,False
ACD,0.0,0.6105402687664068,True,0.0713513256187431,False
ACE2,0.0,0.23174998887845308,True,0.08320588093940559,False
ACER1,,,,0.11587688207097402,False
ACER3,,,,0.07872342034791352,False
ACHE,0.0,0.041151405395282024,True,0.14135464109943005,False
ACIN1,0.0,0.46212508723991547,True,0.06831379357975949,False
ACKR1,0.0,0.13179992024232332,True,0.07851407447174055,False
ACKR3,0.0,3.975456434593617,True,0.05538248795718222,False
ACLY,0.0,0.5550691415878769,True,0.0810928155860685,False
ACMSD,,,,0.05267129384851161,False
ACO1,0.0,1.0472222131083793,True,0.07047899766232156,False
ACO2,0.0,0.4638837117295729,True,0.06716927217232424,False
ACOD1,,,,0.12095701952041384,False
ACOT11,0.0,0.19246087483155538,True,0.026259400278506536,False
ACOT12,,,,0.140216400383945,False
ACOT13,0.0,0.9281037983756495,True,0.08599745387573518,False
ACOT4,,,,0.0571105736160159,False
ACOT6,,,,0.0787623704844788,False
ACOT7,0.0,0.860274069275093,True,0.06264801576197083,False
ACOT8,0.0,0.39180942054339163,True,0.08175376431759457,False
ACOT9,0.0,1.4375491375939682,True,0.06641288872769106,False
ACOX1,0.0,0.43395494240279475,True,0.060633709564744266,False
ACOX2,0.0,0.9421487441122285,True,0.042836817652991396,False
ACOX3,0.0,0.3239726397555975,True,0.07474180717239526,False
ACOXL,0.0,0.08584361252025731,True,0.07765586297710933,False
ACP1,0.0,0.6014809206943764,True,0.07521419927369752,False
ACP2,0.0,0.6733759293322168,True,0.05215490692179289,False
ACP4,,,,0.09429795088592761,False
ACP5,0.0,1.3243920239697926,True,0.034960649169244615,False
ACP6,0.0,1.4755024490518047,True,0.05599382826134823,False
ACPP,0.0,0.3384862979974544,True,0.06960416478133415,False
ACRBP,,,,0.0535673063155446,False
ACRV1,0.0,0.014460891669847743,False,0.11257458802139557,False
ACSBG1,0.0,0.033344160966208805,True,0.12366593477303812,False
ACSBG2,0.0,0.06430077534950586,True,0.09784725672050446,False
ACSF2,0.0,0.9846844391162093,True,0.04775490004286592,False
ACSF3,,,,0.05780489646124999,False
ACSL1,0.0,2.1582153389788026,True,0.06236574947842475,False
ACSL3,0.0,0.694161417644184,True,0.055128967162800864,False
ACSL5,0.0,1.7446301835795668,True,0.007060614896520992,True
ACSM1,0.0,0.0733443904300931,True,0.1203002226896922,False
ACSM3,0.0,0.6741103867751235,True,0.020585065193975627,True
ACSM5,0.0,0.030107908668510704,True,0.11142882297977508,False
ACSS1,,,,0.03321089594520319,False
ACSS2,,,,0.05558245830367196,False
ACSS3,0.0,0.8165151724531126,True,0.06987417149663502,False
ACTA1,0.0,0.09401312115042057,True,0.15598342720756336,False
ACTA2,0.0,4.013043318509312,True,0.0332125947960531,False
ACTBP9,0.0,0.4004987435107271,True,0.08402630565161262,False
ACTC1,0.0,0.5616810790748358,True,0.023842129471692893,True
ACTG1,0.0,0.25857272485295085,True,0.10082877850530127,False
ACTG1P17,,,,0.06826204479982535,False
ACTG2,0.0,1.0311884658463661,True,0.058838710912032674,False
ACTL10,,,,0.07291159340454825,False
ACTL6A,0.0,0.34170738673885437,True,0.08852753476941878,False
ACTL6B,0.0,0.8215902459000551,True,-0.01765767855620561,True
ACTL7A,0.0,0.02606967140643187,True,0.11847155198488693,False
ACTL7B,0.0,0.05896508699405974,True,0.08170777414785545,False
ACTL8,0.0,0.4600996880443539,True,0.08639918188521756,False
ACTL9,,,,0.1290439683736992,False
ACTN1,0.0,3.0147788418154744,True,-0.008257828302909758,True
ACTN2,0.0,0.18568271599775515,True,0.045267535430176496,False
ACTN3,0.0,0.2017958863954439,True,0.11413781906123562,False
ACTN4,0.0,0.9019965713863793,True,0.02849652569622974,False
ACTR10,0.0,0.3210657898050285,True,0.07224370419538945,False
ACTR1A,0.0,0.32954583765982726,True,0.0680985018753621,False
ACTR1B,0.0,0.2162990131095098,True,0.110408769299079,False
ACTR2,0.0,0.3518383198820011,True,0.06033700421265173,False
ACTR3,0.0,0.37466174804241814,True,0.07488722695254175,False
ACTR3B,0.0,0.5223803123638577,True,0.04506792800212431,False
ACTR3C,,,,0.03959092066221524,False
ACTR3P2,0.0,0.04124903742179018,True,0.09619706362242708,False
ACTR5,0.0,0.22601455326404513,True,0.06400871881993425,False
ACTR6,0.0,0.4515803548284202,True,0.060855496133077405,False
ACTR8,0.0,0.19918116894815288,True,0.05995022103808446,False
ACTRT2,,,,0.10977841193765821,False
ACTRT3,,,,0.0673965238643003,False
ACVR1,0.0,1.3869966825521494,True,0.004750086735516936,True
ACVR1B,0.0,0.03894659419853175,True,0.04515269532880492,False
ACVR1C,,,,0.06316267732135819,False
ACVR2A,0.0,0.5994588506065993,True,0.04690202722449107,False
ACVR2B,0.0,0.797151974274528,True,0.035141856045019314,False
ACVR2B-AS1,0.0,0.10939372404767786,True,0.1133695565001576,False
ACVRL1,0.0,0.05531905120160608,True,0.07905337725739289,False
ACY3,,,,0.0530934394899663,False
ACYP1,0.0,0.7876980199266895,True,0.04373893077510791,False
ACYP2,0.0,0.8040114626431372,True,0.10307027026274443,False
ADA,0.0,2.3006711800966784,True,0.04268623169199168,False
ADA2,0.0,2.7196355199314297,True,0.030297900980745758,False
ADAD1,,,,0.013086406194194896,True
ADAD2,,,,0.10298104427357649,False
ADAL,,,,0.0977611811043145,False
ADAM10,0.0,0.6607999900649523,True,0.0696775050453872,False
ADAM11,0.0,0.06994321180540335,True,0.0658689282174295,False
ADAM12,0.0,0.39626285732988004,True,0.016743468095864262,True
ADAM15,0.0,0.25977012697105806,True,0.0314546259557782,False
ADAM17,0.0,0.24702101390769332,True,0.0655045038192925,False
ADAM18,0.0,0.05397208981218084,True,0.1328104824501187,False
ADAM19,0.0,0.1880186182956291,True,0.047349208272462195,False
ADAM2,0.0,0.11016143722995021,True,0.15916695830762137,False
ADAM21,0.0,0.14490604127313456,True,0.12898214422406296,False
ADAM22,0.0,0.10707342977870231,True,0.015830887628228964,True
ADAM23,0.0,0.5992602968989446,True,0.041181298086367044,False
ADAM28,0.0,0.3078316437126271,True,0.06928593320781395,False
ADAM29,0.0,0.04556734619360138,True,0.13042079143873372,False
ADAM30,0.0,0.04762109798259213,True,,
ADAM32,,,,0.09370772199849048,False
ADAM33,,,,0.08156933358117284,False
ADAM3A,0.0,0.10924989993616802,True,0.14631515979782433,False
ADAM5,0.0,0.03976092375248916,True,0.12352959178414119,False
ADAM7,0.0,0.030474386133025354,True,,
ADAM8,0.0,0.14899287693380436,True,0.04372379154649074,False
ADAM9,0.0,2.0667462711377977,True,0.006558470852340642,True
ADAMDEC1,0.0,0.1855706271741326,True,0.11176839557782005,False
ADAMTS1,0.0,2.5247702220603387,True,0.015674545625364272,True
ADAMTS10,,,,0.10638896702035926,False
ADAMTS12,0.0,0.0422918863137949,True,0.06572304153528309,False
ADAMTS13,0.0,0.05251676597605109,True,0.0831017192889179,False
ADAMTS14,,,,0.07076417110307673,False
ADAMTS15,,,,0.06451421970923177,False
ADAMTS16,,,,0.07051589366139725,False
ADAMTS17,,,,0.05270296339350443,False
ADAMTS18,,,,0.09135801102932326,False
ADAMTS19,,,,0.11157750386494678,False
ADAMTS2,0.0,0.17817003183391475,True,0.013347153339639165,True
ADAMTS20,0.0,0.04380309797880039,True,0.09503785835828588,False
ADAMTS3,0.0,0.7897362591167525,True,0.04157173644051911,False
ADAMTS4,,,,0.12715184529807969,False
ADAMTS5,0.0,1.699870807736124,True,0.02812639350465457,False
ADAMTS6,0.0,0.1375292697026942,True,0.039960645475982146,False
ADAMTS7,0.0,0.06463340200865438,True,0.0859828052517751,False
ADAMTS8,0.0,0.06584544270904884,True,0.10675267207572108,False
ADAMTS9,0.0,0.365848259862321,True,0.04410571848362704,False
ADAMTS9-AS1,,,,0.13962030256783828,False
ADAMTS9-AS2,,,,0.07055272237253105,False
ADAMTSL1,,,,0.04404228360003247,False
ADAMTSL2,0.0,0.07092787801930153,True,0.09545417156676321,False
ADAMTSL3,0.0,0.18648730221390739,True,0.08236883188797867,False
ADAMTSL4,0.0,0.34901315712502906,True,0.05590007527061804,False
ADAMTSL4-AS2,,,,0.11929286675142435,False
ADAMTSL5,,,,0.11893447162359451,False
ADAP1,0.0,1.4896812226214495,True,-0.0062464107180119945,True
ADAP2,0.0,0.4055139380816462,True,0.06427265473017287,False
ADAR,0.0,0.25525236294170894,True,0.06433584194378553,False
ADARB1,0.0,0.15386003581625018,True,0.06692340795413168,False
ADARB2,0.0,0.05762907426574152,True,0.08741924728210955,False
ADARB2-AS1,,,,0.11168715954014265,False
ADAT2,,,,0.02361354040522357,True
ADCK1,,,,0.08894282819668378,False
ADCK2,0.0,0.4227528080442008,True,0.08994960141716421,False
ADCK5,,,,0.07802487064377177,False
ADCY1,0.0,0.679338213607809,True,0.049388103731664725,False
ADCY10,0.0,0.016674721662096725,False,0.10653218852042963,False
ADCY10P1,,,,0.11680204828542885,False
ADCY2,0.0,0.03260309770756012,True,0.06327246175552648,False
ADCY3,0.0,0.271361508059226,True,0.07006201869036277,False
ADCY4,,,,0.08820703710603994,False
ADCY5,,,,0.10617307460993247,False
ADCY6,0.0,0.45597968020821333,True,0.02444688716752124,False
ADCY6-DT,,,,0.04327609140629017,False
ADCY7,0.0,1.3253276900486834,True,0.05626057710818032,False
ADCY8,0.0,0.12484909760232724,True,0.12976672148174223,False
ADCY9,0.0,0.10419699793488904,True,0.0362895967220646,False
ADCYAP1,0.0,0.5007932975520794,True,0.07018374674678692,False
ADCYAP1R1,0.0,0.029469069573098593,True,0.017119554744028754,True
ADD1,0.0,0.2655487561596634,True,0.07624232440138476,False
ADD2,0.0,1.1629483500538296,True,0.05116426604426753,False
ADD3,0.0,1.5825761555649194,True,0.06885406310669415,False
ADD3-AS1,0.0,0.0778861513644077,True,0.05342865659586017,False
ADGB,0.0,0.1109492468448498,True,0.1474967633573265,False
ADGRA1,,,,0.05895844450235114,False
ADGRA2,0.0,0.6678749604141405,True,0.003125968633896076,True
ADGRA3,0.0,1.3379026459790362,True,0.0471113597015797,False
ADGRB1,0.0,0.05512391265582583,True,0.11115497731445072,False
ADGRB2,0.0,0.752146846687822,True,0.062057938773898876,False
ADGRB3,0.0,0.8191000823285355,True,0.0502692783700456,False
ADGRD1,,,,0.07989835164319917,False
ADGRD2,0.0,0.0611437372958902,True,0.09788905284165286,False
ADGRE1,0.0,1.7758416984148007,True,0.07976669124085158,False
ADGRE2,0.0,0.4590087706823327,True,0.05491694856526231,False
ADGRE3,0.0,0.027901957886282355,True,0.12038735814871664,False
ADGRE5,0.0,1.4820680159976483,True,0.034233346293486205,False
ADGRF1,0.0,0.17290810258006117,True,0.002266300531712924,True
ADGRF2,,,,0.13781859376259611,False
ADGRF3,,,,0.052864303645142906,False
ADGRF4,,,,0.03103712984691913,False
ADGRF5,0.0,0.8650278153941228,True,0.04900392371417953,False
ADGRG1,0.0,1.4670561197778447,True,0.013100155111402176,True
ADGRG2,0.0,1.3038986063228952,True,0.07324415866889881,False
ADGRG3,0.0,0.0833625419731354,True,0.04004009696082265,False
ADGRG4,,,,0.1441559395693031,False
ADGRG5,,,,0.06125306315573709,False
ADGRG6,0.0,3.3301648292289974,True,0.02640603476250516,False
ADGRG7,,,,0.12702227630134652,False
ADGRL1,0.0,0.7739413560564934,True,0.039162360339331466,False
ADGRL2,0.0,2.7224996251121985,True,0.05154979620174243,False
ADGRL3,0.0,0.6444140857091156,True,0.07028149134056806,False
ADGRL4,0.0,0.737026393100301,True,0.08320559302318532,False
ADGRV1,,,,0.04097044912112096,False
ADH1A,0.0,0.10088458826390494,True,0.12395669153379898,False
ADH1B,0.0,0.01313568212912184,False,0.03564003342530523,False
ADH1C,0.0,0.43447263082428234,True,0.08895230257844795,False
ADH4,,,,0.11075893811948642,False
ADH5,0.0,0.3887135973326454,True,0.06226532519449405,False
ADH6,0.0,0.08019724491341823,True,0.08169669402305237,False
ADH7,0.0,0.19148113840893458,True,0.04154348383949508,False
ADI1,0.0,0.976018426905844,True,0.08610144794414645,False
ADIG,,,,0.10672547278926377,False
ADIPOQ,0.0,0.03863423586043824,True,0.1463633502119853,False
ADIPOR1,0.0,0.41099048015680556,True,0.0826207126169404,False
ADIPOR2,0.0,0.38778347293969484,True,0.08132446645673864,False
ADIRF,0.0,4.9915048993756885,True,0.008332207330574931,True
ADK,0.0,0.6702439176801618,True,0.058609018206460105,False
ADM,0.0,4.499345959790168,True,0.03764747879365866,False
ADM2,0.0,0.050597673529752175,True,0.0830744184543434,False
ADM5,,,,0.068397295945946,False
ADNP,0.0,0.5186225451934143,True,0.061017509538558716,False
ADNP2,0.0,0.429788534955345,True,0.0871364108894949,False
ADO,0.0,0.3743796095923305,True,0.08415916267028775,False
ADORA1,0.0,0.08755590628900836,True,0.063137721381697,False
ADORA2A-AS1,,,,0.1354232098584251,False
ADORA2B,0.0,3.423365068450813,True,0.00820931853320839,True
ADPGK,0.0,0.3182634317895135,True,0.05622169686535655,False
ADPRH,0.0,0.025002930048220857,True,0.0397946775562151,False
ADPRHL1,,,,0.08536791685100381,False
ADPRHL2,,,,0.08474843361055559,False
ADPRM,0.0,1.2132700377006629,True,0.06890201048113885,False
ADRA1A,0.0,0.016090572934020372,False,,
ADRA1B,0.0,0.05699436956457678,True,0.11899147891166117,False
ADRA1D,0.0,0.10929303543054376,True,0.026141466946635737,False
ADRA2A,0.0,0.5197306953721977,True,0.07775948710500984,False
ADRA2B,0.0,0.028425406697466432,True,0.1154931138544104,False
ADRA2C,0.0,0.2894501536396719,True,0.07701644700040434,False
ADRB1,0.0,0.049725119204983584,True,0.08715150053200806,False
ADRB2,0.0,2.5618601571906385,True,0.023915587601448587,True
ADRB3,0.0,0.16748220948625694,True,0.08339682225080781,False
ADRM1,0.0,0.4250282239521169,True,0.07153824324879325,False
ADSL,0.0,0.4719011722504955,True,0.0428494739240481,False
ADSS1,,,,0.0765896441502257,False
ADSS2,0.0,0.5371507321420774,True,0.09365487486041556,False
ADTRP,0.0,0.10269445316328304,True,0.08209082647804371,False
AEBP1,0.0,1.7451109008968495,True,0.021428890283000077,True
AEBP2,,,,0.0851491269656369,False
AEN,0.0,0.4168852395403125,True,0.06334715807647874,False
AFAP1,0.0,0.45550544855939507,True,0.017471627873382377,True
AFAP1-AS1,,,,0.0614973562101393,False
AFAP1L1,,,,0.031335713004970435,False
AFAP1L2,,,,0.04241581879003999,False
AFDN,0.0,0.03747124928658409,True,0.05763400337055331,False
AFDN-DT,0.0,0.182512591144315,True,0.050603843003618754,False
AFF1,0.0,0.15244955888863604,True,0.07035803742732362,False
